Step,BTC_return,SP500_return,BTC_action,SP500_action,Reward,Cumulative_Reward
697,0.04439251,0.0,Buy,Hold,0.02324655494514305,18.9289459953282
698,0.009748898,0.013200199,Buy,Hold,0.044392510044424904,18.973338505372624
699,-0.01385899,-0.01896131,Buy,Hold,0.009748898117819094,18.983087403490444
700,0.0039365087,-0.0118151875,Sell,Hold,0.013858989986877734,18.996946393477323
701,-0.013140206,0.014194436,Buy,Buy,-0.00787867890708338,18.98906771457024
702,-0.050985865,-0.0084485635,Sell,Hold,0.013140205787574133,19.002207920357815
703,-0.0820464,0.0,Sell,Hold,0.05098586481791345,19.05319378517573
704,0.0034175229,0.0,Sell,Buy,0.08204639683653359,19.135240182012264
705,0.024585895,0.011730873,Buy,Buy,0.003417522933012007,19.138657704945278
706,0.0023221597,0.02070708,Buy,Hold,0.02458589579002135,19.1632436007353
707,-0.0038518487,0.0030852854,Buy,Buy,0.023029240157531383,19.18627284089283
708,-0.056087263,-0.00718108,Sell,Hold,0.00385184874717448,19.190124689640005
709,-0.0089951195,0.009549073,Sell,Hold,0.05608726213196957,19.246211951771976
710,0.044857215,0.0,Sell,Hold,0.00899511908452133,19.255207070856496
711,0.01490662,0.0,Buy,Hold,0.044857216044006165,19.3000642869005
712,-0.06708517,-0.009136167,Buy,Hold,0.014906619570362878,19.31497090647086
713,-0.0026712534,-0.0074706776,Sell,Hold,0.0670851717099511,19.382056078180813
714,0.04900152,0.016348464,Sell,Hold,0.00267125345649466,19.384727331637308
715,-0.025181582,-0.008743416,Buy,Hold,0.04900151967252708,19.433728851309834
716,-0.030699007,-0.010287681,Sell,Hold,0.025181582897818466,19.458910434207652
717,0.013995731,0.0,Sell,Hold,0.030699007215741814,19.489609441423394
718,-0.0030259427,0.0,Buy,Hold,0.013995731563123393,19.503605172986518
719,0.0037095437,-0.011388058,Sell,Hold,0.0030259427628138713,19.506631115749332
720,0.04386356,0.017777935,Buy,Buy,-0.007678514083058752,19.498952601666275
721,-0.0062959315,0.010180198,Buy,Hold,0.04386356169401262,19.54281616336029
722,0.04433669,0.0062237,Sell,Hold,0.006295931447672265,19.54911209480796
723,0.00074149045,0.0,Buy,Hold,0.04433669194360079,19.593448786751562
724,-0.0077197757,0.0,Buy,Buy,0.0007414904357732066,19.594190277187334
725,0.007528402,0.0,Sell,Hold,0.007719775485643066,19.601910052672977
726,-0.0033280705,0.013838936,Buy,Buy,0.0075284019171428795,19.60943845459012
727,-0.060259424,-0.0010101548,Sell,Hold,0.003328070621613999,19.612766525211732
728,-0.024042279,0.0014018952,Sell,Hold,0.06025942562091624,19.67302595083265
729,0.015791122,-0.0029897557,Sell,Hold,0.02404227880624954,19.697068229638898
730,-0.018476352,-0.00262618,Buy,Hold,0.01579112126431248,19.71285935090321
731,0.029809397,0.0,Sell,Hold,0.018476352917798256,19.731335703821006
732,-0.007163275,0.0,Buy,Hold,0.029809396471367267,19.761145100292374
733,-0.018736877,0.0063740527,Sell,Hold,0.007163274962024402,19.7683083752544
734,-0.012065555,-0.00062962197,Sell,Hold,0.0187368774698079,19.78704525272421
735,-0.05073406,-0.019392759,Sell,Hold,0.012065555013512697,19.799110807737723
736,-0.009366159,-0.00096376904,Sell,Hold,0.050734060615097554,19.84984486835282
737,-0.037140705,-0.0040502166,Sell,Hold,0.009366159015892994,19.859211027368715
738,0.004235995,0.0,Sell,Hold,0.03714070469186992,19.896351732060584
739,0.0042569702,0.0,Buy,Buy,0.004235994902819673,19.900587726963405
740,-0.0021554853,-0.0014410312,Buy,Buy,0.004256970472081845,19.904844697435486
741,0.02186911,0.009159985,Sell,Hold,0.0021554853640055605,19.907000182799493
742,0.028389418,0.0028177544,Buy,Hold,0.021869109453241498,19.928869292252735
743,-0.030888714,-0.014243615,Buy,Hold,0.028389418684672707,19.957258710937406
744,0.011930269,0.0008199803,Sell,Hold,0.030888714484173407,19.98814742542158
745,0.0018027787,0.0,Buy,Hold,0.011930269358978673,20.000077694780558
746,-0.0014711292,0.0,Buy,Buy,0.001802778677309158,20.001880473457867
747,-0.020024367,0.0,Sell,Hold,0.0014711291913973579,20.003351602649264
748,0.0029604828,-0.018387945,Sell,Hold,0.020024366790964976,20.02337596944023
749,-0.014897823,-0.0096895415,Buy,Buy,-0.015427462837875994,20.007948506602354
750,-0.02548634,-0.011037379,Sell,Hold,0.014897823244158781,20.022846329846512
751,-0.10381166,-0.018914822,Sell,Hold,0.02548634039729203,20.048332670243806
752,-0.039143484,0.0,Sell,Buy,0.08489683428921624,20.133229504533023
753,0.035585094,0.0,Sell,Hold,0.039143484680769114,20.17237298921379
754,0.010406745,0.002771739,Buy,Hold,0.03558509252717301,20.207958081740966
755,0.008175727,-0.012171906,Buy,Buy,0.013178483438992972,20.221136565179958
756,-0.0027570168,-0.0014966358,Buy,Buy,-0.003996179222775176,20.217140385957183
757,0.007763821,-0.005384089,Sell,Hold,0.002757016878562668,20.219897402835745
758,0.017397102,0.024347646,Buy,Buy,0.002379732503001719,20.222277135338746
759,0.009364931,0.0,Buy,Hold,0.017397102127314046,20.239674237466062
760,-0.005783656,0.0,Buy,Buy,0.00936493083845824,20.24903916830452
761,0.014914536,0.018885951,Sell,Hold,0.005783656346668664,20.25482282465119
762,0.0067600654,0.0068630036,Buy,Hold,0.01491453610450133,20.26973736075569
763,-0.04620903,0.0094225155,Buy,Buy,0.01362306884615827,20.28336042960185
764,0.005456046,-0.024391081,Sell,Hold,0.046209029430310355,20.32956945903216
765,0.116978064,0.00515693,Buy,Buy,-0.018935035944498857,20.310634423087663
766,-0.0014387874,0.0,Buy,Hold,0.116978066100073,20.427612489187737
767,0.023437314,0.0,Sell,Hold,0.001438787435204647,20.429051276622943
768,0.033665873,-0.0037017127,Buy,Hold,0.023437312952531153,20.452488589575474
769,0.006344853,0.008401208,Buy,Hold,0.033665872045371525,20.486154461620846
770,0.004994545,0.014517208,Buy,Buy,0.014746059996762817,20.50090052161761
771,-0.017449358,-0.018115725,Buy,Buy,0.019511752934122883,20.52041227455173
772,-0.026561983,-0.018969454,Sell,Hold,0.01744935921313273,20.537861633764862
773,-0.0038546734,0.0,Sell,Hold,0.026561982607033352,20.564423616371897
774,-0.0011114621,0.0,Sell,Hold,0.0038546734323026133,20.5682782898042
775,0.009228087,-0.0038405966,Sell,Hold,0.001111462077505676,20.569389751881708
776,0.046687696,0.015766721,Buy,Buy,0.005387490235283621,20.57477724211699
777,-0.013759752,0.00088120776,Buy,Hold,0.04668769779745485,20.621464939914446
778,-0.07788223,-0.021173138,Sell,Hold,0.013759752216496501,20.635224692130944
779,-0.012507647,-0.007166161,Sell,Buy,0.056709092147578355,20.691933784278522
780,0.0022777282,0.0,Sell,Hold,0.012507647384577658,20.7044414316631
781,-0.04214074,0.0,Buy,Buy,0.0022777282826873524,20.706719159945788
782,-0.03528621,0.0,Sell,Hold,0.04214073972532317,20.74885989967111
783,0.032656424,-0.010142946,Sell,Hold,0.03528620868790788,20.784146108359018
784,-0.025843816,-0.018412123,Buy,Hold,0.03265642371222732,20.816802532071243
785,0.0277784,0.014956856,Sell,Hold,0.025843815613622922,20.842646347684866
786,0.02299894,0.022372678,Buy,Hold,0.027778400368163814,20.87042474805303
787,-0.002781397,0.0,Buy,Hold,0.022998939789759643,20.893423687842787
788,-0.035682343,0.0,Sell,Hold,0.002781397053842838,20.89620508489663
789,0.14541183,-0.0024426035,Sell,Hold,0.03568234201898368,20.931887426915612
790,0.026888525,-0.015473504,Buy,Hold,0.1454118392886461,21.077299266204257
791,-0.009706303,0.018642692,Buy,Hold,0.026888524570001016,21.104187790774258
792,-0.033519812,-0.0052546663,Sell,Hold,0.009706302725009275,21.11389409349927
793,-0.07806935,-0.007934042,Sell,Hold,0.03351981142193561,21.147413904921205
794,0.0067193806,0.0,Sell,Buy,0.0701353078101572,21.217549212731363
795,-0.024887994,0.0,Buy,Buy,0.00671938064683042,21.224268593378195
796,-0.009316644,-0.02951816,Sell,Hold,0.024887994408395286,21.24915658778659
797,0.01774026,-0.0072337533,Sell,Hold,0.009316643885282638,21.25847323167187
798,0.0837864,0.025698248,Buy,Hold,0.017740259990833174,21.276213491662705
799,-0.060630955,-0.004291814,Buy,Hold,0.08378639716414904,21.359999888826856
800,-0.01629132,-0.012961545,Sell,Hold,0.060630954045771346,21.420630842872626
801,0.0028106493,0.0,Sell,Hold,0.016291319622939393,21.436922162495566
802,-0.027101258,0.0,Buy,Buy,0.002810649293818468,21.439732811789384
803,0.048008084,-0.0074210023,Sell,Hold,0.027101257933814904,21.4668340697232
804,-0.008268101,0.021408575,Buy,Hold,0.0480080837903738,21.514842153513573
805,0.045887146,0.02238376,Sell,Hold,0.008268101563720931,21.523110255077295
806,-0.004679932,0.012347817,Buy,Hold,0.04588714481344902,21.568997399890744
807,0.020750884,0.011662295,Sell,Hold,0.00467993171076464,21.57367733160151
808,0.00931783,0.0,Buy,Hold,0.020750884742987363,21.594428216344497
809,-0.022346849,0.0,Buy,Buy,0.009317830622209256,21.603746046966705
810,-0.0041172625,-0.00043466035,Sell,Hold,0.022346848712323064,21.62609289567903
811,0.031180015,0.011304114,Sell,Hold,0.004117262624553253,21.630210158303584
812,0.012610091,-0.012272699,Buy,Hold,0.031180014163224357,21.66139017246681
813,0.024898646,0.014343913,Buy,Buy,0.00033739236384877636,21.66172756483066
814,0.008821398,0.0050661704,Buy,Hold,0.024898646221148013,21.68662621105181
815,0.003429583,0.0,Buy,Buy,0.013887568187974875,21.700513779239785
816,0.05212631,0.0,Buy,Buy,0.003429583093865096,21.70394336233365
817,0.0065678875,0.0071449555,Buy,Hold,0.052126312256127294,21.756069674589778
818,0.0071661547,0.012256548,Buy,Buy,0.013712842634936662,21.769782517224716
819,-0.008491735,-0.0062937,Buy,Buy,0.01942270203853047,21.789205219263245
820,-0.03238211,-0.015652541,Sell,Hold,0.008491735032190584,21.797696954295436
821,0.016315116,0.0034102225,Sell,Hold,0.03238210822970233,21.830079062525137
822,-0.008917041,0.0,Buy,Hold,0.016315115388267687,21.846394177913403
823,0.01274538,0.0,Sell,Hold,0.008917040798352427,21.855311218711755
824,0.003640396,0.008090938,Buy,Hold,0.012745379989237415,21.868056598700992
825,-0.022879073,-0.012551721,Buy,Buy,0.011731334637699264,21.87978793333869
826,-0.051568493,-0.009716917,Sell,Hold,0.02287907280900814,21.9026670061477
827,0.0068764593,0.0042533856,Sell,Hold,0.05156849392240015,21.954235500070098
828,-0.02795577,-0.0026510265,Buy,Buy,0.011129844875797712,21.965365344945894
829,0.011693071,0.0,Sell,Hold,0.02795577079433975,21.993321115740233
830,-0.01342768,0.0,Buy,Hold,0.011693070951357853,22.00501418669159
831,-0.06363226,-0.01687729,Sell,Hold,0.013427680050824398,22.018441866742414
832,0.015315084,-0.0034174477,Sell,Hold,0.06363225953812457,22.08207412628054
833,0.0259063,0.011174577,Buy,Hold,0.015315083892861292,22.0973892101734
834,-0.029908007,-0.012144138,Buy,Hold,0.025906300465151855,22.123295510638552
835,0.015473676,0.0,Sell,Hold,0.029908006531745968,22.153203517170297
836,-0.0031805043,0.0,Buy,Hold,0.015473675726454417,22.16867719289675
837,-0.017502543,0.0,Sell,Hold,0.0031805042860567623,22.17185769718281
838,0.027929174,-0.00020486828,Sell,Hold,0.017502542356175654,22.189360239538985
839,0.016571097,0.016057605,Buy,Hold,0.027929174608607443,22.217289414147594
840,-0.0030930743,-0.0006184751,Buy,Hold,0.016571096753378534,22.23386051090097
841,-0.020471985,-0.014752949,Sell,Hold,0.003093074404708074,22.23695358530568
842,-0.019420039,-0.027740054,Sell,Hold,0.020471984048854197,22.257425569354535
843,-0.0063811727,0.0,Sell,Hold,0.019420038833716236,22.27684560818825
844,-0.00044160406,0.0,Sell,Hold,0.0063811726165236005,22.283226780804775
845,0.02505785,0.005697937,Buy,Buy,-0.0004416040475622163,22.282785176757212
846,-0.05785827,-0.028146308,Buy,Hold,0.025057850055308917,22.30784302681252
847,0.029478883,0.002098047,Sell,Hold,0.057858267871623625,22.365701294684143
848,0.013575224,0.0247469,Buy,Hold,0.029478882606909007,22.395180177291053
849,-0.029265573,-0.036284506,Buy,Hold,0.013575224570606004,22.408755401861658
850,-0.023179313,0.0,Sell,Hold,0.02926557389929385,22.438020975760953
851,0.019997912,0.0,Sell,Hold,0.023179313474195662,22.461200289235148
852,0.0015657862,0.0056752427,Buy,Hold,0.019997911964443782,22.481198201199593
853,-0.02021512,0.0048371265,Buy,Buy,0.007241028983232756,22.488439230182827
854,0.051599856,0.02986242,Sell,Hold,0.020215120218891713,22.50865435040172
855,-0.07867402,-0.03564971,Buy,Hold,0.051599856624237495,22.560254207025956
856,-0.014606061,-0.005674225,Sell,Buy,0.04302431207921098,22.603278519105167
857,-0.014954356,0.0,Sell,Hold,0.014606061408683924,22.617884580513852
858,-0.04063685,0.0,Sell,Hold,0.014954355270636377,22.632838935784488
859,-0.1104637,-0.0320371,Sell,Hold,0.040636848764922684,22.67347578454941
860,0.023961259,0.0024578974,Sell,Buy,0.07842659936117469,22.751902383910586
861,-0.067258395,-0.016463207,Buy,Hold,0.02396125848050934,22.775863642391094
862,0.0038497068,-0.0012959645,Sell,Hold,0.06725839173272163,22.843122034123816
863,0.00810223,0.023869695,Buy,Buy,0.0025537422927367492,22.845675776416552
864,0.027939733,0.0,Buy,Hold,0.008102229834508146,22.853778006251062
865,0.039993256,0.0,Buy,Hold,0.027939733537411415,22.881717739788474
866,-0.046069,-0.0039464007,Buy,Hold,0.03999325713567892,22.921710996924155
867,0.018850785,0.020169633,Sell,Hold,0.046069001557128786,22.967779998481284
868,-0.05605712,-0.04039526,Buy,Hold,0.018850785235190015,22.986630783716475
869,0.055503044,-0.005833782,Sell,Hold,0.05605711989808215,23.042687903614556
870,-0.03673489,0.00014614177,Buy,Hold,0.05550304428240649,23.098190947896963
871,0.007927413,0.0,Sell,Hold,0.036734890846488066,23.134925838743452
872,0.030289795,0.0,Buy,Buy,0.007927413013061102,23.142853251756513
873,-0.040391233,0.01855504,Buy,Hold,0.030289794482822652,23.173143046239336
874,0.019130468,-0.008120798,Sell,Hold,0.04039123144227663,23.213534277681614
875,-0.0031435767,0.009450764,Buy,Hold,0.019130468401079792,23.232664746082694
876,-0.00998353,0.019883256,Sell,Hold,0.003143576713387941,23.235808322796082
877,-0.02185552,0.024742262,Sell,Hold,0.009983529917456657,23.245791852713538
878,0.006543557,0.0,Sell,Hold,0.02185551924250806,23.267647371956045
879,0.021900358,0.0,Buy,Buy,0.006543557286537771,23.274190929242582
880,0.07744471,0.0,Buy,Hold,0.02190035821988534,23.296091287462467
881,0.002077763,-0.0062743686,Buy,Hold,0.07744470968730455,23.373535997149773
882,-0.06269536,-0.0074827685,Buy,Buy,-0.004196605576342383,23.36933939157343
883,0.022430498,0.018431017,Sell,Hold,0.06269536357891181,23.43203475515234
884,-0.025046293,-0.016347313,Buy,Hold,0.02243049790035867,23.4544652530527
885,0.0043267487,0.0,Sell,Hold,0.02504629358369581,23.479511546636395
886,0.0024720363,0.0,Buy,Buy,0.004326748833952898,23.48383829547035
887,0.04895263,0.0031374008,Buy,Buy,0.00247203631266113,23.48631033178301
888,-0.006859699,0.009523394,Buy,Hold,0.048952630028413324,23.535262961811423
889,-0.030207304,-0.010793946,Sell,Hold,0.006859698773187373,23.54212266058461
890,-0.0033877082,-0.023798695,Sell,Hold,0.03020730515832104,23.57232996574293
891,-0.03414564,-0.029110303,Sell,Hold,0.003387708269364409,23.575717674012296
892,-0.024858994,0.0,Sell,Hold,0.03414563715680452,23.6098633111691
893,-0.056351073,0.0,Sell,Hold,0.024858994495164377,23.634722305664265
894,-0.15974726,-0.03876843,Sell,Hold,0.056351073137826724,23.69107337880209
895,-0.012477914,-0.0037736797,Sell,Buy,0.12097882961093476,23.812052208413025
896,0.016483555,0.014592505,Sell,Hold,0.012477914053041661,23.824530122466065
897,-0.097071946,-0.032511953,Buy,Hold,0.01648355417709846,23.841013676643165
898,0.0044074953,0.0022008657,Sell,Buy,0.06455999286143954,23.905573669504605
899,-0.07101781,0.0,Buy,Buy,0.0066083611428493505,23.912182030647454
900,0.0807476,0.0,Sell,Buy,0.07101780974085614,23.98319984038831
901,0.0022510102,0.0,Buy,Hold,0.0807475952890373,24.063947435677346
902,0.0053914096,0.024477242,Buy,Buy,0.002251010260589048,24.066198445937935
903,-0.034937106,-0.0013015723,Buy,Buy,0.029868652110575544,24.09606709804851
904,0.05497804,0.009532218,Sell,Hold,0.034937106663198714,24.13100420471171
905,0.006913599,0.030563293,Buy,Hold,0.05497803800296652,24.18598224271468
906,0.012748965,0.0,Buy,Hold,0.006913598955313738,24.192895841669994
907,-0.02209262,0.0,Buy,Hold,0.012748964915301864,24.205644806585298
908,-0.013877981,-0.0029730715,Sell,Hold,0.02209261947079333,24.22773742605609
909,-0.021935532,-0.020143036,Sell,Hold,0.013877981325425726,24.241615407381516
910,-0.008708373,-0.0007117454,Sell,Hold,0.02193553187871977,24.263550939260234
911,-0.015882237,-0.008759278,Sell,Hold,0.008708372798288844,24.272259312058523
912,-0.026048345,0.0105538145,Sell,Hold,0.01588223750298734,24.28814154956151
913,-0.0014069652,0.0,Sell,Hold,0.02604834458398897,24.314189894145496
914,0.0028489546,0.0,Sell,Hold,0.0014069651515379311,24.315596859297035
915,0.04841073,0.0,Buy,Buy,0.002848954556089245,24.318445813853124
916,-0.002033807,0.0015841285,Buy,Hold,0.04841073013105235,24.366856543984177
917,0.01773793,0.0035731643,Sell,Hold,0.0020338071321012174,24.368890351116278
918,0.053013857,0.014964588,Buy,Hold,0.017737930428710857,24.38662828154499
919,0.004322538,-0.0008302715,Buy,Hold,0.053013857820514154,24.439642139365503
920,-0.0063922233,0.0,Buy,Buy,0.003492266515908393,24.443134405881413
921,-0.033889905,0.0,Sell,Hold,0.006392223420980114,24.449526629302394
922,-0.04265932,-0.011527461,Sell,Hold,0.03388990349346599,24.48341653279586
923,-0.0323798,-0.009243879,Sell,Hold,0.04265931997884009,24.5260758527747
924,0.04596171,-0.0044569024,Sell,Hold,0.03237979740682695,24.558455650181525
925,0.017704552,-0.002998634,Buy,Hold,0.04596171114078618,24.604417361322312
926,0.012951349,0.019201249,Buy,Hold,0.017704551212910147,24.62212191253522
927,0.016988995,0.0,Buy,Hold,0.012951348577769028,24.63507326111299
928,-0.019394362,0.0,Buy,Hold,0.01698899533192111,24.65206225644491
929,0.0821174,-0.008363572,Sell,Hold,0.01939436147960416,24.671456617924516
930,0.04019197,0.027628291,Buy,Hold,0.08211740099467768,24.753574018919196
931,-0.006742411,0.005895806,Buy,Hold,0.0401919693193753,24.793765988238572
932,-0.0028884422,0.009861372,Sell,Hold,0.006742410894342465,24.800508399132916
933,-0.019411078,-0.009332467,Sell,Hold,0.0028884421706671937,24.803396841303584
934,-0.010983942,0.0,Sell,Hold,0.01941107679491816,24.8228079180985
935,0.0063958373,0.0,Sell,Hold,0.010983941711781742,24.833791859810283
936,-0.0551751,0.001315167,Buy,Buy,0.006395837363315726,24.840187697173597
937,-0.005708687,-0.011543202,Sell,Hold,0.05517510011323534,24.895362797286833
938,0.0796052,0.026156275,Sell,Hold,0.005708686992848544,24.90107148427968
939,0.039830618,0.0121333385,Buy,Hold,0.0796052030234431,24.980676687303124
940,-0.0016462881,0.01420776,Buy,Hold,0.0398306162434614,25.020507303546584
941,-0.0062351637,0.0,Buy,Buy,0.01256147201247737,25.033068775559062
942,-0.013497961,0.0,Sell,Hold,0.006235163651508224,25.03930393921057
943,-0.00097259146,-0.0028230841,Sell,Hold,0.013497960448739299,25.052801899659308
944,-0.014415337,-0.006662396,Sell,Hold,0.0009725914343493569,25.053774491093655
945,-0.005727596,0.015638476,Sell,Hold,0.014415336683737068,25.068189827777392
946,-0.009434736,-0.00077734014,Sell,Hold,0.0057275961266136655,25.073917423904007
947,0.029091012,-0.001625746,Sell,Hold,0.009434736504108754,25.083352160408115
948,-0.014085222,0.0,Buy,Hold,0.029091011085651708,25.112443171493766
949,0.009346662,0.0,Sell,Hold,0.014085221654344782,25.12652839314811
950,0.02733857,-0.0012375508,Buy,Buy,0.009346662498644243,25.135875055646753
951,-0.027097097,-0.004248693,Buy,Hold,0.02733856978257987,25.163213625429332
952,0.033815984,0.021290638,Sell,Hold,0.02709709734425869,25.190310722773592
953,0.00041284726,-0.00070547394,Buy,Hold,0.033815983988709775,25.224126706762302
954,0.018586602,0.017322369,Buy,Buy,-0.0002926266929985655,25.223834080069302
955,0.00087080104,0.0,Buy,Hold,0.018586602023192844,25.242420682092494
956,-0.0042881626,0.0,Buy,Buy,0.0008708010561344626,25.243291483148628
957,-0.0074986154,0.0039695418,Sell,Hold,0.004288162539464846,25.24757964568809
958,-0.010510085,0.0018756797,Sell,Hold,0.007498615226969818,25.255078260915063
959,-0.022915307,-0.007237795,Sell,Hold,0.010510085263709001,25.265588346178774
960,-0.0052819583,0.0022695612,Sell,Hold,0.02291530796119967,25.288503654139973
961,-0.10059931,-0.012900001,Sell,Hold,0.005281958173694035,25.293785612313666
962,0.0138190435,0.0,Sell,Buy,0.0876993128480773,25.381484925161743
963,0.017389186,0.0,Buy,Hold,0.013819043648011897,25.395303968809756
964,-0.0062790066,-0.021400064,Buy,Hold,0.01738918520335342,25.41269315401311
965,0.006036742,-0.0022378627,Sell,Hold,0.006279006699941081,25.41897216071305
966,-0.0061811507,0.0029161605,Buy,Buy,0.003798879303409608,25.42277104001646
967,0.009623023,0.014091605,Sell,Hold,0.006181150878381003,25.42895219089484
968,-0.0620754,-0.033688057,Buy,Hold,0.009623023027591993,25.438575213922434
969,-0.01077399,0.0,Sell,Hold,0.06207539958496022,25.500650613507393
970,-0.021201944,0.0,Sell,Hold,0.010773990107132536,25.511424603614525
971,0.034724277,-0.0066663558,Sell,Hold,0.021201944769558057,25.532626548384084
972,-0.024691382,-0.011028156,Buy,Hold,0.03472427641744291,25.567350824801526
973,0.012777569,-0.007817025,Sell,Hold,0.024691382971281484,25.592042207772806
974,0.0038592452,0.0029962321,Buy,Hold,0.012777568511970205,25.604819776284778
975,-0.007818753,-0.010736501,Buy,Buy,0.006855477170130131,25.61167525345491
976,-0.0068946006,0.0,Sell,Hold,0.007818752974256604,25.619494006429164
977,0.007796708,0.0,Sell,Hold,0.006894600364241943,25.626388606793405
978,-0.008722885,0.0,Buy,Buy,0.007796708085036963,25.634185314878444
979,-0.049196694,-0.004095057,Sell,Hold,0.008722884940063236,25.642908199818507
980,0.024029315,0.018341016,Sell,Hold,0.04919669232863699,25.692104892147142
981,0.0020481648,0.006610722,Buy,Hold,0.024029314602578067,25.71613420674972
982,0.10612188,0.015271449,Buy,Buy,0.008658886811179434,25.7247930935609
983,0.014002366,0.0,Buy,Hold,0.10612188190716765,25.83091497546807
984,0.0040920014,0.0,Buy,Hold,0.014002365912589188,25.844917341380658
985,0.027616624,0.010584272,Buy,Buy,0.004092001431295067,25.849009342811954
986,-0.09270007,-0.043236613,Buy,Hold,0.027616624254801714,25.876625967066754
987,-0.0027402074,0.003387012,Sell,Buy,0.049463455660216926,25.92608942272697
988,-0.026672423,-0.011317739,Sell,Hold,0.0027402074343571003,25.928829630161328
989,0.0036227745,-0.0071821343,Sell,Hold,0.026672422800232853,25.95550205296156
990,0.017953757,0.0,Buy,Buy,-0.0035593594741507584,25.95194269348741
991,-0.035179116,0.0,Buy,Hold,0.017953757980268437,25.96989645146768
992,0.006417416,0.006857101,Sell,Hold,0.035179114785287124,26.005075566252966
993,-0.033428956,-0.0112721035,Buy,Buy,0.013274516678229542,26.018350082931196
994,-0.01817757,-0.017116494,Sell,Hold,0.033428956945789956,26.051779039876987
995,0.04669929,-0.008427581,Sell,Hold,0.018177571658806957,26.069956611535794
996,-0.0059706806,-0.01723262,Buy,Hold,0.04669928789927913,26.116655899435074
997,-0.01868762,0.0,Sell,Hold,0.005970680514919002,26.122626579949994
998,-0.007124359,0.0,Sell,Hold,0.01868762076318642,26.14131420071318
999,0.022368474,-0.010340526,Sell,Hold,0.007124358610731463,26.14843855932391
1000,-0.005832956,-0.0021203598,Buy,Hold,0.022368473265013344,26.170807032588925
1001,0.016544469,0.01967214,Sell,Hold,0.005832956039052206,26.176639988627976
1002,0.0075324127,-0.021126438,Buy,Hold,0.016544467837213528,26.19318445646519
1003,-0.007217154,-0.015066695,Buy,Buy,-0.013594025160604706,26.179590431304586
1004,-0.0061596674,0.0,Sell,Hold,0.0072171538473359,26.18680758515192
1005,-0.013876706,0.0,Sell,Hold,0.0061596674907298254,26.192967252642653
1006,0.030427923,0.025883894,Sell,Hold,0.013876706359042923,26.206843959001695
1007,0.036347274,0.0305837,Buy,Hold,0.030427924155919772,26.237271883157614
1008,-0.008660486,-0.0020179488,Buy,Hold,0.036347275524413414,26.273619158682028
1009,-0.010181852,-0.010245081,Sell,Hold,0.008660486125090072,26.28227964480712
1010,-0.020475304,-0.028003618,Sell,Hold,0.01018185214187517,26.292461496948995
1011,-0.0066650766,0.0,Sell,Hold,0.02047530303595302,26.312936799984946
1012,0.001537729,0.0,Sell,Hold,0.006665076603316944,26.319601876588262
1013,-0.015681103,-0.0074924636,Buy,Buy,0.0015377290838616275,26.321139605672123
1014,-0.004705299,-0.0065191756,Sell,Hold,0.01568110303046133,26.336820708702582
1015,0.0055653257,-0.0032907731,Sell,Hold,0.00470529894576166,26.341526007648344
1016,0.01176874,0.025965642,Buy,Buy,0.002274552431630328,26.343800560079973
1017,-0.010176393,-0.023662664,Buy,Hold,0.011768739552548313,26.35556929963252
1018,-0.006151548,0.0,Sell,Hold,0.010176392755898878,26.36574569238842
1019,0.01051305,0.0,Sell,Hold,0.0061515479500473536,26.371897240338466
1020,0.014670058,0.026480053,Buy,Buy,0.010513049302600663,26.382410289641065
1021,-0.011065648,0.011427569,Buy,Hold,0.014670058500208416,26.397080348141273
1022,-0.01007948,-0.0066720974,Sell,Hold,0.011065647631146036,26.40814599577242
1023,-0.0044826022,-0.007950909,Sell,Hold,0.010079479991405349,26.418225475763823
1024,0.0062312447,0.02372482,Sell,Hold,0.004482602172654282,26.422708077936477
1025,0.0018631249,0.0,Buy,Buy,0.02995606440545706,26.452664142341934
1026,0.018680489,0.0,Buy,Buy,0.0018631248583989013,26.454527267200334
1027,-0.011316781,0.011881976,Buy,Hold,0.018680488353712166,26.473207755554046
1028,0.0387833,0.016266655,Sell,Hold,0.011316781236911488,26.484524536790957
1029,0.03356831,-0.007387716,Buy,Hold,0.03878330120960949,26.523307838000566
1030,-0.023331495,-0.0060826107,Buy,Hold,0.03356831063305088,26.556876148633616
1031,0.015257721,0.024626378,Sell,Hold,0.0233314959115013,26.58020764454512
1032,0.010833755,0.0,Buy,Hold,0.015257721000682789,26.595465365545802
1033,-0.00878417,0.0,Buy,Buy,0.01083375534148523,26.606299120887286
1034,-0.0067761564,-0.007454404,Sell,Hold,0.008784170461560437,26.615083291348846
1035,-0.00051230076,-0.0041012308,Sell,Hold,0.006776156462742766,26.621859447811588
1036,-0.01590262,-0.025001984,Sell,Hold,0.0005123007449325812,26.62237174855652
1037,0.002504247,-0.010585993,Sell,Hold,0.015902620594443806,26.638274369150963
1038,0.046375196,0.013618724,Buy,Buy,-0.008081745423503595,26.63019262372746
1039,0.006405611,0.0,Buy,Hold,0.0463751969796804,26.67656782070714
1040,-0.016736845,0.0,Buy,Buy,0.006405611254872046,26.682973431962015
1041,-0.015466998,0.0096139815,Sell,Hold,0.01673684363155281,26.699710275593567
1042,-0.10006131,0.0055978927,Sell,Hold,0.015466997985227438,26.715177273578796
1043,-0.14349023,-0.020777887,Sell,Buy,0.10565920875194701,26.820836482330744
1044,0.1074249,0.055434484,Sell,Buy,0.12271233771397339,26.943548820044718
1045,-0.031414438,0.0092407465,Buy,Hold,0.10742489862358795,27.050973718668306
